reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Product_Category
A1W415JP5WEAJK,073533417X,Alex S,"[0, 0]","I love the larger size pieces (these are about the size of my HAND) for little fingers and older hands. My granddaughter was excited when I received this and immediately read the top ""At the Zoo."" Yes, she is old enough to assemble it for herself.For those who have younger kids (age 2 or so) who enjoy putting puzzles together, one of the ways to handle this is to give them two pieces at a time and have them figure out which way to put them. It gives beginning skills, AND gives a chance for social interaction.I have worked with the elderly at nursing homes and am always looking for puzzles for aging arthritic hands as well. This is bright and cheerful enough to use there, especially when we assemble it with grandkids!The pieces are sturdy (seem just a bit thicker than standard puzzle pieces) but aren't for kids who still chew. They won't choke on these, but they could ""mush"" them up a bit.Bright, cheerful, fun, and best of all, huge pieces.I have removed a star because the size of the cuts themselves (holes and tabs) seem very much alike and don't give visual clues. A child who is not looking at the pattern could easily smash them together and insist that they fit.",4,Big pieces for little hands,1357171200,"01 3, 2013",Toys_and_Games
A2WN1QF8GSVHYV,073533417X,Altmed,"[0, 0]","A very cute puzzle. Nice that it comes in a top-loading box that's big enough to put pieces in edge-wise. Box is big enough that even smaller kids can put it away after putting it together.Puzzle has very large pieces that are easy for little hands to grasp.It's still the same fiberboard stuff that most puzzles are made of, which can be easily damaged, which would be my only complaint for small children (wood is far more sturdy, so I knocked off a star for that.)Still a very cute puzzle for the little ones they'll want to do over & over. Edges get worn a little bit on the corners, but other than that, it's beautiful & easy to put away. Box even has a handle so they can put it away all by themselves.",4,"Large pieces, large box for small hands",1352073600,"11 5, 2012",Toys_and_Games
AD0WUBKBO21KK,073533417X,Amazon Customer,"[0, 0]","We've picked up Melissa and Doug, Ravensburger, and now Mudpuppy floor puzzles for our daughter.  I like all of them, and they each have good points and not so good points, but the wonderful thing about the Mudpuppy puzzle is it's in a box with a handle, so that she can carry it around.  We love involved activities that travel well, and this is a good choice for a puzzle-crazy toddler.  The picture is bright and has clearly-drawn animals that she enjoys, and the pieces fit well together, but not as well as the Ravensburger or even the Melissa and Doug.  The carrying-case cancels that out, in my opinion, because it's a great grab-and-go item for a trip.",5,Good puzzle with a carrying case!,1355875200,"12 19, 2012",Toys_and_Games
A1II2ZRPKZAQQD,073533417X,"Amy Mcfarland ""Mom of 2""","[0, 0]","My daughter is an official puzzle connoisseur.  We have a shelf devoted just to puzzles.  Floor puzzles are her current favorite, and she loved this one.  The pieces are big and easy to maneuver, the colors are bright and cheery, and the zoo scene is very cute.  She loves the elephant spraying water and always puts that section together first.  For kid appeal, it gets an A plus.From a mom's perspective, I love the box.  It's sturdy and has held up well to dumping the pieces out and putting them back.  I like the carrying strap too - nice touch.  The puzzle pieces themselves are made of a thick cardboard.  While my daughter has outgrown this stage, it does say the pieces are made with nontoxic paints so it's okay if your child happens to gnaw on them while assembling the puzzle.  My only complaint is with snapping the pieces together - they don't seem to hold together as well as our Melissa and Doug puzzles.  For an adult it's really not a big deal, but it can sometimes be frustrating for my daughter when the pieces keep snapping back apart on their own.Overall, it's a cute puzzle. I'm not sure how long it will hold up given that the pieces don't have a firm lock, but it's still a nice addition to our puzzle collection.",4,Nice puzzle with a great box,1354233600,"11 30, 2012",Toys_and_Games
AYWHCM0TJ4737,073533417X,Ana Braga-Henebry,"[0, 0]","We are a puzzle-loving family! I believe there is nothing quite like puzzle-building to enhance your family time especially during weekends or holidays... This adorable, large piece, durable puzzle will get the young members of your family excited and ready to join in the fun! Little kids will not have a difficult time building this puzzle as the pieces fit so well, and the illustrations are vivid and make finishing the puzzle an easy job! I have added an image to the product page.",5,Oh what fun for little kids!,1352851200,"11 14, 2012",Toys_and_Games
ADY836HK6QSYR,073533417X,"ardnam ""ardnam""","[0, 0]","This is a nice size and is made very well. The pieces are very sturdy.  Once your child uses perceptual, and fine-motor skills to put the puzzles together you can use the puzzle to learn about various animal such the koala, ploar bear, lion.  The sturdiness of the product means it will be long-lasting.  The box has a neat rope handle for little ones to use when taking their special puzzle from room to room or from house to house. Puzzles are becoming a fogotten activity/skill but I am glad that this one was a big hit.  I recommend it for children 3-8.",4,durable,1358812800,"01 22, 2013",Toys_and_Games
A2877AOHJFZI0E,073533417X,"Bingo-Karen Haney ""Reader, Reviewer, and BOOK...","[0, 0]","The Mudpuppy At the Zoo Jumbo Floor puzzle was my 2.5 year old grandson's first jigsaw puzzle. He loved it and we have had great fun with it. Before we even opened the box, he enjoyed the picture of the puzzle and naming all the animals at the zoo. When we dumped out the pieces on the playroom floor, he got very excited. I tried to get him to do the border first but he is still a little young so I helped him to put it together. Then with the inside pieces left, we talked about what each piece looked like from the picture and found a place for it. After the first few tries of fitting pieces in correctly, he got the hang of it and did it on his own. We did it a couple of more times and he didn't seem to tire of it. He liked leaving it together when he went to take a nap. I think it is a wonderful, educational toy and fun one for first timers like he is. I think 2-3 is about the right age to start it and children a little older should be able to easily do it on their own. Sturdy, bright and well made!",5,First Jigsaw Puzzle a Success!,1351987200,"11 4, 2012",Toys_and_Games
A3I9XZGYARBLS4,073533417X,"B L ""And that's that.""","[0, 0]","First puzzle I've seen that is a nice transition for the clunky baby wooden puzzles to the grown up toddler durable kids toys. What little one doesn't want to be just like the big kids. Well this puzzle is challenging yet simple enough for little ones to do, and also has the durability that allows to be a childhood favorite to do over and over again. Comes with a nice carrying box that helps keep our household from loosing the pieces.",4,Fun durable Puzzle,1398297600,"04 24, 2014",Toys_and_Games
A2CNGARED6OWWU,073533417X,"Bluerose's Heart ""Bluerose's Heart""","[0, 0]","This is a nice, jumbo puzzle! It has a glossy finish, so each piece can easily be wiped off. My little ones like the big pieces and it's perfect for ""table time"" fun. It's very durable. The picture is cute and bright. It even comes with a cute box that has a string attached for holding and toting around. I'm very pleased with it!",4,Jumbo Puzzle,1358294400,"01 16, 2013",Toys_and_Games
A3OXRFCJI67IMN,073533417X,Bold Consumer,"[1, 2]","When I read the description, I visualized a HUGE puzzle with GIGANTIC puzzle pieces. These aren't. They are a little bigger than most, but not much. It comes in a cute little box with a rope handle to make it easy to carry around. I love the pictures and the colors. Getting a small child to sit still long enough to put it together is another thing entirely. Good luck with that!",5,"Attractive, Colorful Puzzle for Younger Children",1357344000,"01 5, 2013",Toys_and_Games
A2WFXYRDB5A0N5,073533417X,Brian Kodi,"[0, 0]","This is a perfect puzzle for my 2.5 and 4.5 year old daughters.  Puzzles with a few animals are much easier to work with than the ones with one big animal.  That, coupled with the colorful images are enough to keep them fully engaged.  My 2 year old can work on it by herself, but at some point she needs help in completing it.  We are moving soon, and this is definitely one of the puzzles we will keep.  Others, we will give away.My wife and I are very satisfied with this product and recommend it.",4,2 and 4 year old very happy with product,1353715200,"11 24, 2012",Toys_and_Games
A3EK2KTYHJCPB9,073533417X,Brian R.,"[0, 0]","This floor puzzle is a nice size - not huge, but larger than normal kid puzzles.  The pieces are thick and lock together well, even on carpet.  It seemed to be medium difficulty in that the connectors and pieces are all shaped very similarly.  Without too much forcing, you can get a piece to lock into the wrong spot.  It will have a gap, but since the pieces are so similarly shaped, it makes this possible.  That's the only downside I could find.The pieces are cardboard, but are very dense, almost like wood, but not quite that solid.  They don't have too much curl from the cutting process, so it all lays nice and flat.  My son put it together on berber carpet without having any issues with pieces not staying together.The storage box is ok- kind of thin cardboard.",4,Good quality floor puzzle,1357084800,"01 2, 2013",Toys_and_Games
A3HG0DNFURFXR4,073533417X,"CCE ""greenness""","[0, 0]","This is a lovely puzzle. The image is fun and the pieces go together very well. The size is just right for little hands too! The box is great too - I opened the top flap and my daughter had fun putting the pieces away. The rope handle makes it easy for her to lug it around too.However, it's lower quality and more expensive than other brands such as Ravensburger. It's going to get beat up faster - the pieces were easily bent and just in shipping some of the pointier corners were bumped up.",3,"Cute, colorful, pricey puzzle",1353974400,"11 27, 2012",Toys_and_Games
